gene_a	gene_b	weight	abs_weight	edge_type
CYTH4	TNFSF13B	0.751482	0.751482	positive
CYTH4	TYROBP	0.789864	0.789864	positive
CYTH4	WIPF1	0.79733	0.79733	positive
MIB2	DVL1	0.709388	0.709388	positive
MIB2	E4F1	0.725137	0.725137	positive
MIB2	RHOT2	0.727303	0.727303	positive
RPS2	RPL36	0.747612	0.747612	positive
RPS2	RPL13	0.743566	0.743566	positive
OAS3	OAS2	0.780068	0.780068	positive
OAS3	OAS1	0.753532	0.753532	positive
TLR7	FLI1	0.750867	0.750867	positive
TLR7	ZEB2	0.781689	0.781689	positive
TLR7	ARHGEF6	0.828173	0.828173	positive
TLR7	CD4	0.858302	0.858302	positive
TLR7	IL16	0.746197	0.746197	positive
TLR7	RASSF2	0.706182	0.706182	positive
TLR7	ABI3	0.755347	0.755347	positive
TLR7	ADAP2	0.701584	0.701584	positive
TLR7	AOAH	0.809018	0.809018	positive
TLR7	APBB1IP	0.729867	0.729867	positive
TLR7	ARHGAP15	0.758392	0.758392	positive
TLR7	ARHGAP25	0.75956	0.75956	positive
TLR7	ARHGAP30	0.782126	0.782126	positive
TLR7	BIN2	0.761725	0.761725	positive
TLR7	CCR5	0.788927	0.788927	positive
TLR7	CD300LF	0.729318	0.729318	positive
TLR7	CD37	0.745565	0.745565	positive
TLR7	CLEC10A	0.715118	0.715118	positive
TLR7	CLEC4A	0.738852	0.738852	positive
TLR7	CMKLR1	0.820025	0.820025	positive
TLR7	CSF1R	0.84188	0.84188	positive
TLR7	CSF2RB	0.777048	0.777048	positive
TLR7	DOCK2	0.828241	0.828241	positive
TLR7	EVI2A	0.75169	0.75169	positive
TLR7	EVI2B	0.814863	0.814863	positive
TLR7	FAM78A	0.720108	0.720108	positive
TLR7	FCGR1A	0.715719	0.715719	positive
TLR7	FCGR3A	0.753617	0.753617	positive
TLR7	FERMT3	0.732398	0.732398	positive
TLR7	FGL2	0.849447	0.849447	positive
TLR7	GAB3	0.70241	0.70241	positive
TLR7	GGTA1	0.782501	0.782501	positive
TLR7	GIMAP5	0.703024	0.703024	positive
TLR7	GIMAP6	0.806491	0.806491	positive
TLR7	HCK	0.738204	0.738204	positive
TLR7	HLA-DMB	0.783973	0.783973	positive
TLR7	HLA-DPA1	0.776756	0.776756	positive
TLR7	HLA-DPB1	0.745916	0.745916	positive
TLR7	HLA-DRA	0.761681	0.761681	positive
TLR7	IKZF1	0.798032	0.798032	positive
TLR7	IL10RA	0.782428	0.782428	positive
TLR7	IL21R	0.701845	0.701845	positive
TLR7	IRF8	0.83717	0.83717	positive
TLR7	ITGAL	0.732575	0.732575	positive
TLR7	LAPTM5	0.788207	0.788207	positive
TLR7	LCP1	0.743927	0.743927	positive
TLR7	LCP2	0.808131	0.808131	positive
TLR7	LPXN	0.784072	0.784072	positive
TLR7	MPEG1	0.846659	0.846659	positive
TLR7	NFAM1	0.757934	0.757934	positive
TLR7	PIK3AP1	0.803578	0.803578	positive
TLR7	PIK3R5	0.736639	0.736639	positive
TLR7	PLEKHO2	0.792782	0.792782	positive
TLR7	PTPRC	0.842102	0.842102	positive
TLR7	PTPRO	0.801504	0.801504	positive
TLR7	RCSD1	0.754507	0.754507	positive
TLR7	SELPLG	0.771746	0.771746	positive
TLR7	SH2B3	0.721623	0.721623	positive
TLR7	SIGLEC1	0.732229	0.732229	positive
TLR7	SIRPA	0.7043	0.7043	positive
TLR7	SLA	0.714249	0.714249	positive
TLR7	SLAMF8	0.741376	0.741376	positive
TLR7	SLC7A7	0.735885	0.735885	positive
TLR7	SLCO2B1	0.837997	0.837997	positive
TLR7	SPN	0.772513	0.772513	positive
TLR7	STX11	0.718603	0.718603	positive
TLR7	TAGAP	0.786013	0.786013	positive
TLR7	ANKRD44	0.724247	0.724247	positive
TLR7	AP1S2	0.734439	0.734439	positive
TLR7	ATP8B4	0.760849	0.760849	positive
TLR7	CCR1	0.73436	0.73436	positive
TLR7	CCR2	0.806234	0.806234	positive
TLR7	CD180	0.75728	0.75728	positive
TLR7	CD28	0.751244	0.751244	positive
TLR7	CD80	0.732547	0.732547	positive
TLR7	CR1	0.706833	0.706833	positive
TLR7	DAB2	0.707369	0.707369	positive
TLR7	DOCK10	0.731288	0.731288	positive
TLR7	DOCK8	0.777055	0.777055	positive
TLR7	HLA-DOA	0.756009	0.756009	positive
TLR7	HLA-DQA1	0.702075	0.702075	positive
TLR7	ITGA4	0.749285	0.749285	positive
TLR7	ITGAM	0.730189	0.730189	positive
TLR7	KBTBD8	0.7157	0.7157	positive
TLR7	LIPA	0.712706	0.712706	positive
TLR7	MS4A7	0.78272	0.78272	positive
TLR7	MSR1	0.756647	0.756647	positive
TLR7	NLRP3	0.748674	0.748674	positive
TLR7	P2RX7	0.814804	0.814804	positive
TLR7	PIK3CG	0.786382	0.786382	positive
TLR7	PLXNC1	0.736071	0.736071	positive
TLR7	PRKCB	0.721552	0.721552	positive
TLR7	PTAFR	0.700548	0.700548	positive
TLR7	PTGER4	0.746664	0.746664	positive
TLR7	RASGRP4	0.715567	0.715567	positive
TLR7	SAMHD1	0.763236	0.763236	positive
TLR7	SIGLEC5	0.716276	0.716276	positive
TLR7	SLC1A3	0.720942	0.720942	positive
TLR7	SLC31A2	0.701077	0.701077	positive
TLR7	SLC37A2	0.721876	0.721876	positive
TLR7	TLR4	0.815215	0.815215	positive
TLR7	TNFSF13B	0.766883	0.766883	positive
EMILIN2	ZEB2	0.710056	0.710056	positive
EMILIN2	CD4	0.726304	0.726304	positive
EMILIN2	CMKLR1	0.706366	0.706366	positive
EMILIN2	CSF1R	0.738407	0.738407	positive
EMILIN2	DOCK2	0.700961	0.700961	positive
EMILIN2	FCGR3A	0.735871	0.735871	positive
EMILIN2	FGR	0.738627	0.738627	positive
EMILIN2	HCK	0.709022	0.709022	positive
EMILIN2	HK3	0.738779	0.738779	positive
EMILIN2	LAPTM5	0.733337	0.733337	positive
EMILIN2	LILRB2	0.720479	0.720479	positive
EMILIN2	MPEG1	0.717566	0.717566	positive
EMILIN2	NFAM1	0.708141	0.708141	positive
EMILIN2	PIK3AP1	0.737149	0.737149	positive
EMILIN2	PLEKHO2	0.751876	0.751876	positive
EMILIN2	PTPRO	0.732157	0.732157	positive
EMILIN2	SIGLEC1	0.704384	0.704384	positive
EMILIN2	SIRPA	0.746342	0.746342	positive
EMILIN2	SLAMF8	0.725317	0.725317	positive
EMILIN2	SLC7A7	0.7009	0.7009	positive
EMILIN2	SLCO2B1	0.77841	0.77841	positive
EMILIN2	CD68	0.768577	0.768577	positive
EMILIN2	MS4A7	0.701262	0.701262	positive
EMILIN2	MSR1	0.762902	0.762902	positive
EMILIN2	TLR4	0.757206	0.757206	positive
EMILIN2	ITGAM	0.770473	0.770473	positive
EMILIN2	LILRA6	0.769063	0.769063	positive
EMILIN2	LILRB3	0.721434	0.721434	positive
EMILIN2	NCF2	0.729819	0.729819	positive
EMILIN2	SIGLEC5	0.730959	0.730959	positive
EMILIN2	MRC1	0.738144	0.738144	positive
EMILIN2	PTAFR	0.710594	0.710594	positive
EMILIN2	SAMHD1	0.716957	0.716957	positive
EMILIN2	C5AR1	0.753996	0.753996	positive
EMILIN2	DAB2	0.70427	0.70427	positive
EMILIN2	SIRPB1	0.726839	0.726839	positive
CSF2RB	FLI1	0.805667	0.805667	positive
CSF2RB	ZEB2	0.839048	0.839048	positive
CSF2RB	ARHGEF6	0.848246	0.848246	positive
CSF2RB	CD4	0.8717	0.8717	positive
CSF2RB	IL16	0.837455	0.837455	positive
CSF2RB	IL7R	0.790693	0.790693	positive
CSF2RB	RASSF2	0.744897	0.744897	positive
CSF2RB	ABI3	0.774081	0.774081	positive
CSF2RB	AGAP2	0.768171	0.768171	positive
CSF2RB	AOAH	0.830842	0.830842	positive
CSF2RB	APBB1IP	0.767624	0.767624	positive
CSF2RB	APOL3	0.738466	0.738466	positive
CSF2RB	ARHGAP15	0.765487	0.765487	positive
CSF2RB	ARHGAP25	0.835725	0.835725	positive
CSF2RB	ARHGAP30	0.884176	0.884176	positive
CSF2RB	BIN2	0.845654	0.845654	positive
CSF2RB	CCR5	0.829069	0.829069	positive
CSF2RB	CD2	0.737416	0.737416	positive
CSF2RB	CD300LF	0.722812	0.722812	positive
CSF2RB	CD37	0.822675	0.822675	positive
CSF2RB	CIITA	0.724522	0.724522	positive
CSF2RB	CLEC10A	0.7741	0.7741	positive
CSF2RB	CLEC4A	0.759798	0.759798	positive
CSF2RB	CMKLR1	0.834696	0.834696	positive
CSF2RB	CORO1A	0.705584	0.705584	positive
CSF2RB	CSF1R	0.804166	0.804166	positive
CSF2RB	AKNA	0.700754	0.700754	positive
CSF2RB	ATP8B4	0.702796	0.702796	positive
CSF2RB	CCR1	0.737321	0.737321	positive
CSF2RB	CCR2	0.8169	0.8169	positive
CSF2RB	CCR6	0.700136	0.700136	positive
CSF2RB	CCR7	0.702265	0.702265	positive
CSF2RB	CD180	0.806726	0.806726	positive
CSF2RB	CD28	0.804901	0.804901	positive
CSF2RB	CD5	0.769664	0.769664	positive
CSF2RB	CD6	0.719429	0.719429	positive
CSF2RB	CD80	0.780469	0.780469	positive
CSF2RB	CR1	0.813591	0.813591	positive
CSF2RB	CYTIP	0.762001	0.762001	positive
CSF2RB	DOCK10	0.764498	0.764498	positive
CSF2RB	DOCK2	0.906521	0.906521	positive
CSF2RB	DOCK8	0.80407	0.80407	positive
CSF2RB	DOK3	0.76064	0.76064	positive
CSF2RB	ETS1	0.712007	0.712007	positive
CSF2RB	EVI2A	0.732554	0.732554	positive
CSF2RB	EVI2B	0.872084	0.872084	positive
CSF2RB	FAM78A	0.831054	0.831054	positive
CSF2RB	FCGR3A	0.704656	0.704656	positive
CSF2RB	FERMT3	0.826929	0.826929	positive
CSF2RB	FGL2	0.799367	0.799367	positive
CSF2RB	FGR	0.797977	0.797977	positive
CSF2RB	FMNL3	0.758631	0.758631	positive
CSF2RB	FOXP3	0.714333	0.714333	positive
CSF2RB	GAB3	0.753157	0.753157	positive
CSF2RB	GGTA1	0.709074	0.709074	positive
CSF2RB	GIMAP5	0.767415	0.767415	positive
CSF2RB	GIMAP6	0.811038	0.811038	positive
CSF2RB	GMFG	0.715943	0.715943	positive
CSF2RB	HCK	0.777546	0.777546	positive
CSF2RB	HCLS1	0.747421	0.747421	positive
CSF2RB	HK3	0.725865	0.725865	positive
CSF2RB	HSD11B1	0.714084	0.714084	positive
CSF2RB	HVCN1	0.715551	0.715551	positive
CSF2RB	ICOS	0.755797	0.755797	positive
CSF2RB	IKZF1	0.87838	0.87838	positive
CSF2RB	IL10RA	0.892406	0.892406	positive
CSF2RB	IL21R	0.850133	0.850133	positive
CSF2RB	IL2RA	0.731814	0.731814	positive
CSF2RB	IL2RB	0.722352	0.722352	positive
CSF2RB	IL2RG	0.742312	0.742312	positive
CSF2RB	INPP5D	0.731735	0.731735	positive
CSF2RB	IRF4	0.705442	0.705442	positive
CSF2RB	IRF8	0.860913	0.860913	positive
CSF2RB	ITGA4	0.73063	0.73063	positive
CSF2RB	ITGAL	0.841532	0.841532	positive
CSF2RB	ITGAM	0.776742	0.776742	positive
CSF2RB	ITGAX	0.75474	0.75474	positive
CSF2RB	ITGB7	0.714071	0.714071	positive
CSF2RB	KBTBD8	0.742216	0.742216	positive
CSF2RB	KLHL6	0.833986	0.833986	positive
CSF2RB	LAPTM5	0.798039	0.798039	positive
CSF2RB	LCP1	0.825709	0.825709	positive
CSF2RB	LCP2	0.874975	0.874975	positive
CSF2RB	LILRA6	0.711206	0.711206	positive
CSF2RB	LILRB2	0.78362	0.78362	positive
CSF2RB	LILRB3	0.733375	0.733375	positive
CSF2RB	LPXN	0.830059	0.830059	positive
CSF2RB	MAFB	0.701427	0.701427	positive
CSF2RB	MPEG1	0.874741	0.874741	positive
CSF2RB	MS4A7	0.703648	0.703648	positive
CSF2RB	NCF1	0.798619	0.798619	positive
CSF2RB	NCF1C	0.740118	0.740118	positive
CSF2RB	NFAM1	0.82546	0.82546	positive
CSF2RB	NLRC3	0.736738	0.736738	positive
CSF2RB	NLRP3	0.760168	0.760168	positive
CSF2RB	P2RX7	0.767768	0.767768	positive
CSF2RB	P2RY8	0.728401	0.728401	positive
CSF2RB	PARVG	0.728151	0.728151	positive
CSF2RB	PDCD1LG2	0.755958	0.755958	positive
CSF2RB	PIK3AP1	0.816663	0.816663	positive
CSF2RB	PIK3CG	0.847218	0.847218	positive
CSF2RB	PIK3R5	0.833652	0.833652	positive
CSF2RB	PIK3R6	0.760207	0.760207	positive
CSF2RB	PLCG2	0.719406	0.719406	positive
CSF2RB	PLEKHO2	0.799321	0.799321	positive
CSF2RB	PLXNC1	0.722413	0.722413	positive
CSF2RB	PPP1R16B	0.751662	0.751662	positive
CSF2RB	PREX1	0.779499	0.779499	positive
CSF2RB	PRKCB	0.807924	0.807924	positive
CSF2RB	PTAFR	0.724546	0.724546	positive
CSF2RB	PTGER4	0.73824	0.73824	positive
CSF2RB	PTPN7	0.796696	0.796696	positive
CSF2RB	PTPRC	0.912665	0.912665	positive
CSF2RB	PTPRO	0.71846	0.71846	positive
CSF2RB	RASGRP4	0.723011	0.723011	positive
CSF2RB	RCSD1	0.814266	0.814266	positive
CSF2RB	RUNX3	0.717936	0.717936	positive
CSF2RB	SAMHD1	0.758542	0.758542	positive
CSF2RB	SAMSN1	0.773729	0.773729	positive
CSF2RB	SELPLG	0.842014	0.842014	positive
CSF2RB	SH2B3	0.78656	0.78656	positive
CSF2RB	SIGLEC1	0.700779	0.700779	positive
CSF2RB	SIGLEC10	0.775224	0.775224	positive
CSF2RB	SIGLEC5	0.77349	0.77349	positive
CSF2RB	SIRPA	0.775163	0.775163	positive
CSF2RB	SLA	0.809176	0.809176	positive
CSF2RB	SLAMF8	0.820271	0.820271	positive
CSF2RB	SLC15A3	0.728924	0.728924	positive
CSF2RB	SLC7A7	0.747168	0.747168	positive
CSF2RB	SLC8A1	0.704225	0.704225	positive
CSF2RB	SLCO2B1	0.80874	0.80874	positive
CSF2RB	SP140	0.715967	0.715967	positive
CSF2RB	SPN	0.839165	0.839165	positive
CSF2RB	STK10	0.74509	0.74509	positive
CSF2RB	STX11	0.764645	0.764645	positive
CSF2RB	TAGAP	0.854355	0.854355	positive
CSF2RB	TIGIT	0.742058	0.742058	positive
CSF2RB	TLR4	0.797407	0.797407	positive
CSF2RB	TNFRSF1B	0.758339	0.758339	positive
CSF2RB	TNFSF13B	0.741922	0.741922	positive
CSF2RB	WIPF1	0.808932	0.808932	positive
CTSK	DCN	0.744623	0.744623	positive
CTSK	COL3A1	0.716491	0.716491	positive
CTSK	ISLR	0.785818	0.785818	positive
CTSK	LUM	0.786626	0.786626	positive
CTSK	SPARC	0.740296	0.740296	positive
CTSK	THBS2	0.723487	0.723487	positive
CTSK	FAP	0.711518	0.711518	positive
CTSK	LRRC15	0.768316	0.768316	positive
CTSK	COL8A2	0.725996	0.725996	positive
GYPC	FLI1	0.778961	0.778961	positive
GYPC	ARHGEF6	0.708457	0.708457	positive
GYPC	CD4	0.7342	0.7342	positive
GYPC	IL16	0.794324	0.794324	positive
GYPC	ARHGAP15	0.738162	0.738162	positive
GYPC	ARHGAP25	0.717539	0.717539	positive
GYPC	CD37	0.773869	0.773869	positive
GYPC	CD48	0.716081	0.716081	positive
GYPC	CD52	0.713742	0.713742	positive
GYPC	EVI2A	0.719163	0.719163	positive
GYPC	EVI2B	0.759643	0.759643	positive
GYPC	FAM78A	0.701935	0.701935	positive
GYPC	GGTA1	0.730018	0.730018	positive
GYPC	GIMAP5	0.731848	0.731848	positive
GYPC	GIMAP6	0.729488	0.729488	positive
GYPC	GMFG	0.790691	0.790691	positive
GYPC	HCST	0.707619	0.707619	positive
GYPC	IL10RA	0.720384	0.720384	positive
GYPC	IRF8	0.711063	0.711063	positive
GYPC	LPXN	0.700559	0.700559	positive
GYPC	PLEKHO2	0.736699	0.736699	positive
GYPC	RCSD1	0.756301	0.756301	positive
GYPC	SELPLG	0.758565	0.758565	positive
GYPC	SERPING1	0.727407	0.727407	positive
MED13	BPTF	0.719766	0.719766	positive
MED13	HELZ	0.735508	0.735508	positive
C1ORF43	ILF2	0.712601	0.712601	positive
ASXL2	RAPGEF6	0.752812	0.752812	positive
ASXL2	ATF2	0.709778	0.709778	positive
ASXL2	CCNT1	0.857377	0.857377	positive
ASXL2	ERN1	0.704232	0.704232	positive
ASXL2	ETV3	0.79239	0.79239	positive
ASXL2	IL6ST	0.755886	0.755886	positive
ASXL2	LMTK2	0.704751	0.704751	positive
ASXL2	LRCH3	0.731424	0.731424	positive
ASXL2	MAP3K2	0.778817	0.778817	positive
ASXL2	NCOA2	0.783948	0.783948	positive
ASXL2	REST	0.855578	0.855578	positive
ASXL2	SERINC5	0.715018	0.715018	positive
ASXL2	STRN	0.829262	0.829262	positive
ASXL2	TAOK1	0.874227	0.874227	positive
EVI2A	ZEB2	0.705622	0.705622	positive
EVI2A	ARHGEF6	0.743269	0.743269	positive
EVI2A	CD4	0.806709	0.806709	positive
EVI2A	IL16	0.748602	0.748602	positive
EVI2A	IL7R	0.713691	0.713691	positive
EVI2A	ABI3	0.709549	0.709549	positive
EVI2A	AOAH	0.788269	0.788269	positive
EVI2A	ARHGAP15	0.846403	0.846403	positive
EVI2A	BIN2	0.73227	0.73227	positive
EVI2A	CCR5	0.716181	0.716181	positive
EVI2A	CD14	0.722201	0.722201	positive
EVI2A	CD2	0.720815	0.720815	positive
EVI2A	CD300A	0.769298	0.769298	positive
EVI2A	CD300LF	0.735184	0.735184	positive
EVI2A	CD37	0.743884	0.743884	positive
EVI2A	CD48	0.8286	0.8286	positive
EVI2A	CD52	0.783392	0.783392	positive
EVI2A	CLEC10A	0.746898	0.746898	positive
EVI2A	CLEC4A	0.845583	0.845583	positive
EVI2A	CMKLR1	0.701155	0.701155	positive
EVI2A	CSF1R	0.740466	0.740466	positive
EVI2A	DOCK2	0.745889	0.745889	positive
EVI2A	ALOX5AP	0.717399	0.717399	positive
EVI2A	AP1S2	0.789259	0.789259	positive
EVI2A	ATP8B4	0.750384	0.750384	positive
EVI2A	B2M	0.712006	0.712006	positive
EVI2A	BCL2A1	0.73844	0.73844	positive
EVI2A	CCR1	0.711159	0.711159	positive
EVI2A	CCR2	0.778796	0.778796	positive
EVI2A	CD180	0.764507	0.764507	positive
EVI2A	CD28	0.787046	0.787046	positive
EVI2A	CD69	0.74845	0.74845	positive
EVI2A	CD80	0.766321	0.766321	positive
EVI2A	CTSS	0.702847	0.702847	positive
EVI2A	CYTIP	0.755111	0.755111	positive
EVI2A	DNAJC5B	0.71406	0.71406	positive
EVI2A	EVI2B	0.879367	0.879367	positive
EVI2A	FCGR1A	0.775291	0.775291	positive
EVI2A	FCGR2A	0.72409	0.72409	positive
EVI2A	FCGR2B	0.794292	0.794292	positive
EVI2A	FCGR3A	0.735276	0.735276	positive
EVI2A	FERMT3	0.735283	0.735283	positive
EVI2A	FGL2	0.798561	0.798561	positive
EVI2A	FPR1	0.702741	0.702741	positive
EVI2A	GGTA1	0.779916	0.779916	positive
EVI2A	GIMAP2	0.750356	0.750356	positive
EVI2A	GIMAP5	0.746656	0.746656	positive
EVI2A	GIMAP6	0.761756	0.761756	positive
EVI2A	GLIPR1	0.784925	0.784925	positive
EVI2A	GLIPR2	0.708938	0.708938	positive
EVI2A	GMFG	0.856784	0.856784	positive
EVI2A	HCK	0.753864	0.753864	positive
EVI2A	HCST	0.786482	0.786482	positive
EVI2A	HLA-DMB	0.792384	0.792384	positive
EVI2A	HLA-DPA1	0.735258	0.735258	positive
EVI2A	HLA-DPB1	0.719642	0.719642	positive
EVI2A	HLA-DRA	0.789881	0.789881	positive
EVI2A	HSD11B1	0.748518	0.748518	positive
EVI2A	IKZF1	0.740638	0.740638	positive
EVI2A	IL10RA	0.787076	0.787076	positive
EVI2A	IRF8	0.792629	0.792629	positive
EVI2A	ITGA4	0.701046	0.701046	positive
EVI2A	KBTBD8	0.782261	0.782261	positive
EVI2A	LAPTM5	0.864146	0.864146	positive
EVI2A	LAT2	0.717929	0.717929	positive
EVI2A	LCP1	0.742473	0.742473	positive
EVI2A	LCP2	0.813631	0.813631	positive
EVI2A	LPXN	0.7923	0.7923	positive
EVI2A	LST1	0.812726	0.812726	positive
EVI2A	MPEG1	0.764955	0.764955	positive
EVI2A	MS4A7	0.752989	0.752989	positive
EVI2A	MSR1	0.763062	0.763062	positive
EVI2A	NCF4	0.735583	0.735583	positive
EVI2A	NLRP3	0.718189	0.718189	positive
EVI2A	PDCD1LG2	0.769528	0.769528	positive
EVI2A	PIK3AP1	0.786431	0.786431	positive
EVI2A	PIK3CG	0.767624	0.767624	positive
EVI2A	PIK3R5	0.705263	0.705263	positive
EVI2A	PLEKHO2	0.768483	0.768483	positive
EVI2A	PTPN22	0.711427	0.711427	positive
EVI2A	PTPN7	0.709275	0.709275	positive
EVI2A	PTPRC	0.835718	0.835718	positive
EVI2A	PTPRO	0.739214	0.739214	positive
EVI2A	RCSD1	0.741407	0.741407	positive
EVI2A	SAMSN1	0.83917	0.83917	positive
EVI2A	SELPLG	0.774915	0.774915	positive
EVI2A	SLA	0.799182	0.799182	positive
EVI2A	SLAMF8	0.780835	0.780835	positive
EVI2A	SLC1A3	0.722017	0.722017	positive
EVI2A	SLC31A2	0.779097	0.779097	positive
EVI2A	SLC7A7	0.742676	0.742676	positive
EVI2A	SLCO2B1	0.732304	0.732304	positive
EVI2A	SRGN	0.719466	0.719466	positive
EVI2A	TAGAP	0.797654	0.797654	positive
EVI2A	TLR4	0.814688	0.814688	positive
EVI2A	TNFSF13B	0.802585	0.802585	positive
EVI2A	TREM2	0.705717	0.705717	positive
EVI2A	TYROBP	0.803694	0.803694	positive
EVI2A	WIPF1	0.737688	0.737688	positive
LHFPL2	PTAFR	0.70176	0.70176	positive
DOK3	CD4	0.734601	0.734601	positive
DOK3	IL16	0.718923	0.718923	positive
DOK3	ABI3	0.77347	0.77347	positive
DOK3	AGAP2	0.743414	0.743414	positive
DOK3	ARHGAP25	0.726176	0.726176	positive
DOK3	ARHGAP30	0.794234	0.794234	positive
DOK3	BIN2	0.790541	0.790541	positive
DOK3	CCR5	0.712737	0.712737	positive
DOK3	CD37	0.780937	0.780937	positive
DOK3	CORO1A	0.743171	0.743171	positive
DOK3	DOCK2	0.75592	0.75592	positive
DOK3	CD180	0.736392	0.736392	positive
DOK3	EVI2B	0.733508	0.733508	positive
DOK3	FAM78A	0.764876	0.764876	positive
DOK3	FERMT3	0.814633	0.814633	positive
DOK3	FGR	0.790151	0.790151	positive
DOK3	GAB3	0.702805	0.702805	positive
DOK3	HCLS1	0.758169	0.758169	positive
DOK3	HK3	0.759617	0.759617	positive
DOK3	IFI30	0.713259	0.713259	positive
DOK3	IKZF1	0.722037	0.722037	positive
DOK3	IL10RA	0.808536	0.808536	positive
DOK3	IL21R	0.736691	0.736691	positive
DOK3	ITGAL	0.778859	0.778859	positive
DOK3	ITGAX	0.838779	0.838779	positive
DOK3	ITGB7	0.709225	0.709225	positive
DOK3	KLHL6	0.76451	0.76451	positive
DOK3	LAPTM5	0.770813	0.770813	positive
DOK3	LCP2	0.7524	0.7524	positive
DOK3	LILRB2	0.754202	0.754202	positive
DOK3	LILRB3	0.757232	0.757232	positive
DOK3	LPXN	0.759011	0.759011	positive
DOK3	LSP1	0.724085	0.724085	positive
DOK3	MPEG1	0.707504	0.707504	positive
DOK3	NCF1	0.84689	0.84689	positive
DOK3	NCF1C	0.770581	0.770581	positive
DOK3	NCF4	0.711524	0.711524	positive
DOK3	NFAM1	0.777662	0.777662	positive
DOK3	PARVG	0.793406	0.793406	positive
DOK3	PIK3R5	0.777429	0.777429	positive
DOK3	PIK3R6	0.737194	0.737194	positive
DOK3	PLEKHO2	0.738541	0.738541	positive
DOK3	PRAM1	0.716416	0.716416	positive
DOK3	PTPN7	0.77535	0.77535	positive
DOK3	PTPRC	0.703218	0.703218	positive
DOK3	SELPLG	0.725407	0.725407	positive
DOK3	SIGLEC10	0.709746	0.709746	positive
DOK3	SLA	0.714118	0.714118	positive
DOK3	SLAMF8	0.757465	0.757465	positive
DOK3	SLC15A3	0.730078	0.730078	positive
DOK3	TAGAP	0.705307	0.705307	positive
FSTL1	AEBP1	0.722916	0.722916	positive
FSTL1	ANGPTL2	0.713761	0.713761	positive
FSTL1	ANTXR1	0.757684	0.757684	positive
FSTL1	CALD1	0.767169	0.767169	positive
FSTL1	COL1A2	0.718539	0.718539	positive
FSTL1	COL3A1	0.710531	0.710531	positive
FSTL1	SPARC	0.784643	0.784643	positive
FSTL1	THBS2	0.734567	0.734567	positive
FSTL1	CCDC80	0.718651	0.718651	positive
FSTL1	COL12A1	0.714685	0.714685	positive
FSTL1	COL6A3	0.706351	0.706351	positive
FSTL1	MXRA5	0.708095	0.708095	positive
FSTL1	BNC2	0.777207	0.777207	positive
FSTL1	FBN1	0.807209	0.807209	positive
FSTL1	LAMA4	0.712903	0.712903	positive
FSTL1	LTBP1	0.764327	0.764327	positive
NLRP3	FLI1	0.723019	0.723019	positive
NLRP3	ZEB2	0.768939	0.768939	positive
NLRP3	ARHGEF6	0.769363	0.769363	positive
NLRP3	CD4	0.832305	0.832305	positive
NLRP3	IL7R	0.758981	0.758981	positive
NLRP3	AOAH	0.752729	0.752729	positive
NLRP3	ARHGAP30	0.749633	0.749633	positive
NLRP3	BIN2	0.710614	0.710614	positive
NLRP3	CCR5	0.700412	0.700412	positive
NLRP3	CD14	0.71569	0.71569	positive
NLRP3	CD37	0.730533	0.730533	positive
NLRP3	CLEC10A	0.721465	0.721465	positive
NLRP3	CLEC4A	0.754447	0.754447	positive
NLRP3	CMKLR1	0.725395	0.725395	positive
NLRP3	CSF1R	0.846801	0.846801	positive
NLRP3	DOCK2	0.825399	0.825399	positive
NLRP3	EVI2B	0.76389	0.76389	positive
NLRP3	FERMT3	0.731174	0.731174	positive
NLRP3	FGL2	0.767876	0.767876	positive
NLRP3	FGR	0.755471	0.755471	positive
NLRP3	GGTA1	0.700262	0.700262	positive
NLRP3	HCK	0.736005	0.736005	positive
NLRP3	HLA-DPA1	0.706157	0.706157	positive
NLRP3	HLA-DRA	0.701137	0.701137	positive
NLRP3	IKZF1	0.760862	0.760862	positive
NLRP3	IL10RA	0.780741	0.780741	positive
NLRP3	IRF8	0.758058	0.758058	positive
NLRP3	LAPTM5	0.79798	0.79798	positive
NLRP3	LCP1	0.750987	0.750987	positive
NLRP3	LCP2	0.807815	0.807815	positive
NLRP3	LILRB2	0.727451	0.727451	positive
NLRP3	LPXN	0.732653	0.732653	positive
NLRP3	MAFB	0.729317	0.729317	positive
NLRP3	MPEG1	0.794251	0.794251	positive
NLRP3	NFAM1	0.756664	0.756664	positive
NLRP3	PIK3AP1	0.740366	0.740366	positive
NLRP3	PIK3R5	0.791525	0.791525	positive
NLRP3	PIK3R6	0.701743	0.701743	positive
NLRP3	PLEKHO2	0.740244	0.740244	positive
NLRP3	PREX1	0.727617	0.727617	positive
NLRP3	PTPRC	0.789078	0.789078	positive
NLRP3	PTPRO	0.754555	0.754555	positive
NLRP3	RCSD1	0.739935	0.739935	positive
NLRP3	SELPLG	0.740928	0.740928	positive
NLRP3	SH2B3	0.756981	0.756981	positive
NLRP3	SIRPA	0.745523	0.745523	positive
NLRP3	SLA	0.830979	0.830979	positive
NLRP3	SLAMF8	0.746322	0.746322	positive
NLRP3	SLCO2B1	0.797281	0.797281	positive
NLRP3	SPN	0.708948	0.708948	positive
NLRP3	STX11	0.71142	0.71142	positive
NLRP3	TAGAP	0.766306	0.766306	positive
NLRP3	WIPF1	0.701255	0.701255	positive
NLRP3	PTGER4	0.731009	0.731009	positive
NLRP3	CYTIP	0.701647	0.701647	positive
